HUGO_SYMBOL	Entrez_Gene_Id	Bill_Normal
MED7	00000	373.81
MED8	00000	620.67
MED9	00000	547.75
MEDAG	00000	79.45
MEF2A	00000	497
MEF2B	00000	19.68
MEF2BNB	00000	476.71
MEF2BNB-MEF2B	00000	215.77
MEF2C	00000	85.82
MEF2D	00000	244.57
MEFV	00000	2.61
MEGF10	00000	0
MEGF11	00000	1.51
MEGF6	00000	444.72
MEGF8	00000	454.09
MEGF9	00000	119.26
MEI1	00000	18.03
MEI4	00000	1.07
MEIG1	00000	14.78
MEIOB	00000	16.51
MEIS1	00000	8.99
MEIS2	00000	22.43
MEIS3	00000	13.42
MELK	00000	9.78
MEMO1	00000	368.65
MEN1	00000	463.65
MEOX1	00000	0.73
MEOX2	00000	0
MEP1A	00000	0.38
MEP1B	00000	0.37
MEPCE	00000	1023
MEPE	00000	1.1
MERTK	00000	78.89
MESDC1	00000	128.79
MESDC2	00000	420.68
MESP1	00000	165.57
MESP2	00000	36.01
MEST	00000	33.78
MET	00000	3742.05
METAP1	00000	470.14
METAP1D	00000	95.34
METAP2	00000	860.08
METRN	00000	1088.92
METRNL	00000	4181.07
METTL1	00000	941.27
METTL10	00000	170.25
METTL11B	00000	0
METTL12	00000	25.72
METTL13	00000	480.04
METTL14	00000	269.6
METTL15	00000	221.86
METTL16	00000	507.46
METTL17	00000	1167.14
METTL18	00000	100.13
METTL20	00000	117.6
METTL21A	00000	314.17
METTL21B	00000	151.22
METTL21C	00000	0.73
METTL22	00000	167.9
METTL23	00000	2090.03
METTL24	00000	2.92
METTL25	00000	95.34
METTL2A	00000	432.53
METTL2B	00000	423.61
METTL3	00000	483.38
METTL4	00000	156.59
METTL5	00000	1096.5
METTL6	00000	191.67
METTL7A	00000	4639.29
METTL7B	00000	1359.57
METTL8	00000	100.13
METTL9	00000	7331.05
MEX3A	00000	28.86
MEX3B	00000	13.52
MEX3C	00000	239.52
MEX3D	00000	162.14
MFAP1	00000	633.73
MFAP2	00000	21.94
MFAP3	00000	198.47
MFAP3L	00000	271.48
MFAP4	00000	110.43
MFAP5	00000	90.14
MFF	00000	1883.54
MFGE8	00000	163.28
MFHAS1	00000	167.9
MFI2	00000	229.72
MFN1	00000	318.57
MFN2	00000	1457.23
MFNG	00000	60.82
MFSD1	00000	1216.75
MFSD10	00000	1023
MFSD11	00000	429.54
MFSD12	00000	2816.11
MFSD2A	00000	17
MFSD2B	00000	2.56
MFSD3	00000	698.41
MFSD4	00000	239.52
MFSD5	00000	559.28
MFSD6	00000	124.37
MFSD6L	00000	0.36
MFSD7	00000	129.69
MFSD8	00000	165.57
MFSD9	00000	209.84
MGA	00000	67.59
MGAM	00000	738.29
MGARP	00000	3.35
MGAT1	00000	974.5
MGAT2	00000	358.54
MGAT3	00000	1.51
MGAT4A	00000	409.15
MGAT4B	00000	5913.33
MGAT4C	00000	0
MGAT5	00000	177.53
MGAT5B	00000	0
MGEA5	00000	1159.07
MGLL	00000	703.28
MGME1	00000	334.46
MGMT	00000	890.44
MGP	00000	1832.01
MGRN1	00000	902.89
MGST1	00000	10733.74
MGST2	00000	2148.82
MGST3	00000	10296.45
MIA	00000	4.9
MIA-RAB4B	00000	0
MIA2	00000	80.57
MIA3	00000	503.95
MIB1	00000	112.77
MIB2	00000	540.19
MICA	00000	371.22
MICAL1	00000	361.04
MICAL2	00000	65.26
MICAL3	00000	384.34
MICALCL	00000	1.43
MICALL1	00000	176.29
MICALL2	00000	205.5
MICB	00000	18.7
MICU1	00000	3325.99
MICU2	00000	1225.22
MICU3	00000	27.84
MID1	00000	22.1
MID1IP1	00000	2591.27
MID2	00000	105.15
MIDN	00000	3467.27
MIEF1	00000	444.72
MIEF2	00000	830.75
MIEN1	00000	2468.49
MIER1	00000	277.2
MIER2	00000	195.72
MIER3	00000	94.67
MIF	00000	12676.65
MIF4GD	00000	1030.12
MIIP	00000	314.17
MILR1	00000	14.45
MINA	00000	120.94
MINK1	00000	1143.1
MINOS1	00000	4704.07
MINOS1-NBL1	00000	138.1
MINPP1	00000	265.87
MIOS	00000	267.73
MIOX	00000	11992.79
MIP	00000	0.73
MIPEP	00000	1286.18
MIPOL1	00000	20.26
MIR3654	00000	10.16
MIS12	00000	318.57
MIS18A	00000	132.44
MIS18BP1	00000	32.13
MISP	00000	101.54
MITD1	00000	616.37
MITF	00000	595.34
MIXL1	00000	1.07
MKI67	00000	9.48
MKKS	00000	612.11
MKL1	00000	150.17
MKL2	00000	151.22
MKLN1	00000	346.29
MKNK1	00000	371.22
MKNK2	00000	1519.15
MKRN1	00000	1639.59
MKRN2	00000	348.71
MKRN3	00000	0
MKS1	00000	366.09
MKX	00000	2.89
MLANA	00000	3.63
MLC1	00000	0.38
MLEC	00000	1529.73
MLF1	00000	172.65
MLF2	00000	4038.61
MLH1	00000	493.56
MLH3	00000	323.03
MLIP	00000	155.5
MLKL	00000	153.34
MLLT1	00000	353.59
MLLT10	00000	167.9
MLLT11	00000	7.4
MLLT3	00000	244.57
MLLT4	00000	1073.91
MLLT6	00000	928.3
MLNR	00000	3.89
MLPH	00000	27.25
MLST8	00000	1143.1
MLX	00000	1583.71
MLXIP	00000	205.5
MLXIPL	00000	2434.5
MLYCD	00000	633.73
MMAA	00000	267.73
MMAB	00000	1781.89
MMACHC	00000	139.07
MMADHC	00000	1769.57
MMD	00000	40.07
MME	00000	447.82
MMEL1	00000	31.22
MMGT1	00000	303.44
MMP1	00000	6.16
MMP10	00000	0.72
MMP11	00000	202.66
MMP13	00000	0
MMP14	00000	2720.15
MMP15	00000	454.09
MMP16	00000	0.73
MMP17	00000	3.03
MMP19	00000	39.5
MMP2	00000	78.89
MMP20	00000	0
MMP21	00000	0.75
MMP23B	00000	36.53
MMP24	00000	802.41
MMP25	00000	24.99
MMP26	00000	0.73
MMP27	00000	0
MMP28	00000	164.42
MMP3	00000	0
MMP7	00000	231.32
MMP8	00000	0.75
MMP9	00000	29.27
MMRN1	00000	1.46
MMRN2	00000	98.04
MMS19	00000	1191.69
MMS22L	00000	38.95
MN1	00000	9.85
MNAT1	00000	511
MND1	00000	15.56
MNDA	00000	74.06
MNS1	00000	56.28
MNT	00000	287.01
MNX1	00000	19.25
MOAP1	00000	612.11
MOB1A	00000	1143.1
MOB1B	00000	137.14
MOB2	00000	476.71
MOB3A	00000	295.11
MOB3B	00000	114.36
MOB3C	00000	221.86
MOB4	00000	236.21
MOBP	00000	0.39
MOCOS	00000	6.57
MOCS1	00000	253.23
MOCS2	00000	1159.07
MOCS3	00000	167.9
MOG	00000	0
MOGAT1	00000	17.13
MOGAT2	00000	3.63
MOGAT3	00000	118.43
MOGS	00000	684.02
MOK	00000	299.25
MON1A	00000	133.36
MON1B	00000	269.6
MON2	00000	229.72
MORC2	00000	336.79
MORC3	00000	163.28
MORC4	00000	128.79
MORF4L1	00000	4704.07
MORF4L2	00000	2434.5
MORN1	00000	339.14
MORN2	00000	1529.73
MORN3	00000	19.82
MORN4	00000	500.46
MORN5	00000	39.22
MOSPD1	00000	163.28
MOSPD2	00000	78.89
MOSPD3	00000	718.08
MOV10	00000	1359.57
MOV10L1	00000	1.11
MOXD1	00000	43.63
MPC1	00000	3768.09
MPC2	00000	6471.02
MPDU1	00000	3395.89
MPDZ	00000	285.03
MPEG1	00000	35.76
MPG	00000	1127.35
MPHOSPH10	00000	275.28
MPHOSPH6	00000	218.79
MPHOSPH8	00000	514.56
MPHOSPH9	00000	329.84
MPI	00000	1096.5
MPL	00000	2.16
MPLKIP	00000	201.25
MPND	00000	1159.07
MPO	00000	6.57
MPP1	00000	1417.35
MPP2	00000	8.65
MPP3	00000	23.59
MPP4	00000	0
MPP5	00000	392.44
MPP6	00000	591.22
MPP7	00000	105.89
MPPE1	00000	1023
MPPED1	00000	1.45
MPPED2	00000	4.35
MPRIP	00000	1572.76
MPST	00000	1991
MPV17	00000	2855.44
MPV17L	00000	59.55
MPV17L2	00000	264.03
MPZ	00000	13.83
MPZL1	00000	684.02
MPZL2	00000	275.28
MPZL3	00000	52.45
MR1	00000	426.57
MRAP	00000	1.1
MRAP2	00000	1.08
MRAS	00000	599.49
MRC1	00000	1.45
MRC2	00000	53.57
MRE11A	00000	121.79
MREG	00000	35
MRFAP1	00000	6121.9
MRFAP1L1	00000	808
MRGBP	00000	307.69
MRGPRD	00000	0
MRGPRE	00000	6.01
MRGPRF	00000	5.92
MRGPRX2	00000	0
MRGPRX3	00000	0
MRI1	00000	334.46
MRM1	00000	301.33
MRO	00000	40.93
MROH1	00000	325.29
MROH2A	00000	0
MROH6	00000	77.25
MROH7	00000	102.25
MROH7-TTC4	00000	26.86
MROH8	00000	99.43
MRP63	00000	808
MRPL1	00000	718.08
MRPL10	00000	2148.82
MRPL11	00000	1259.69
MRPL12	00000	4010.71
MRPL13	00000	1250.98
MRPL14	00000	1304.15
MRPL15	00000	2240.11
MRPL16	00000	1617
MRPL17	00000	1769.57
MRPL18	00000	1745.2
MRPL19	00000	921.88
MRPL2	00000	2417.67
MRPL20	00000	3515.68
MRPL21	00000	2303.12
MRPL22	00000	1159.07
MRPL23	00000	2895.31
MRPL24	00000	3395.89
MRPL27	00000	4010.71
MRPL28	00000	2104.58
MRPL3	00000	1605.83
MRPL30	00000	226.54
MRPL32	00000	2032.85
MRPL33	00000	6079.61
MRPL34	00000	4152.18
MRPL35	00000	1250.98
MRPL36	00000	1073.91
MRPL37	00000	2061.24
MRPL38	00000	2502.97
MRPL39	00000	813.63
MRPL4	00000	1594.73
MRPL40	00000	1322.37
MRPL41	00000	2018.8
MRPL42	00000	947.83
MRPL43	00000	2701.35
MRPL44	00000	1268.46
MRPL45	00000	2004.85
MRPL46	00000	1378.57
MRPL47	00000	1015.93
MRPL48	00000	967.76
MRPL49	00000	1733.13
MRPL50	00000	395.18
MRPL51	00000	3190.46
MRPL52	00000	4268.94
MRPL53	00000	2400.97
MRPL54	00000	2520.38
MRPL55	00000	1508.65
MRPL9	00000	1167.14
MRPS10	00000	679.29
MRPS11	00000	1191.69
MRPS12	00000	1583.71
MRPS14	00000	624.99
MRPS15	00000	2351.53
MRPS16	00000	2816.11
MRPS17	00000	490.14
MRPS18A	00000	1594.73
MRPS18B	00000	3768.09
MRPS18C	00000	988.12
MRPS2	00000	2018.8
MRPS21	00000	1963.57
MRPS22	00000	1250.98
MRPS23	00000	2451.44
MRPS24	00000	7695.57
MRPS25	00000	1709.26
MRPS26	00000	1857.6
MRPS27	00000	1407.55
MRPS28	00000	1844.76
MRPS30	00000	988.12
MRPS31	00000	583.07
MRPS33	00000	3716.2
MRPS34	00000	2178.83
MRPS35	00000	1709.26
MRPS36	00000	1991
MRPS5	00000	1709.26
MRPS6	00000	995
MRPS7	00000	3349.13
MRPS9	00000	842.36
MRRF	00000	748.61
MRS2	00000	808
MRTO4	00000	332.14
MRVI1	00000	11.47
MS4A1	00000	1.13
MS4A10	00000	31.45
MS4A12	00000	0
MS4A14	00000	2.68
MS4A15	00000	0
MS4A2	00000	0
MS4A3	00000	2.2
MS4A4A	00000	40.93
MS4A4E	00000	5.59
MS4A5	00000	0
MS4A6A	00000	265.87
MS4A6E	00000	0
MS4A7	00000	48.18
MS4A8	00000	0
MSANTD1	00000	4.78
MSANTD2	00000	55.89
MSANTD3	00000	241.19
MSANTD3-TMEFF1	00000	0
MSANTD4	00000	323.03
MSC	00000	23.42
MSH2	00000	115.16
MSH3	00000	346.29
MSH4	00000	2.94
MSH5	00000	258.57
MSH5-SAPCD1	00000	63
MSH6	00000	212.78
MSI1	00000	4.39
MSI2	00000	1331.57
MSL1	00000	928.3
MSL2	00000	182.55
MSL3	00000	167.9
MSLN	00000	91.41
MSLNL	00000	0
MSMB	00000	0
MSMO1	00000	483.38
MSMP	00000	0
MSN	00000	3564.78
MSR1	00000	71.5
MSRA	00000	2032.85
MSRB1	00000	5672.41
MSRB2	00000	1583.71
MSRB3	00000	18.84
MSS51	00000	4.94
MST1	00000	1183.45
MST1R	00000	5.96
MSTN	00000	7.75
MSTO1	00000	447.82
MSX1	00000	59.97
MSX2	00000	17.9
MT-ATP6	00000	524287
MT-ATP8	00000	565825.41
MT-CO1	00000	1727194.55
MT-CO2	00000	1825675.85
MT-CO3	00000	1383603.33
MT-CYB	00000	627822.72
MT-ND1	00000	207103.59
MT-ND2	00000	475800.4
MT-ND3	00000	800198.39
MT-ND4	00000	992012.34
MT-ND4L	00000	881742.8
MT-ND5	00000	296977.71
MT-ND6	00000	524287
MT1A	00000	35.76
MT1B	00000	0
MT1E	00000	289.02
MT1F	00000	293.07
MT1G	00000	73.54
MT1H	00000	12.83
MT1HL1	00000	0
MT1M	00000	17.13
MT1X	00000	209.84
MT2A	00000	620.67
MT3	00000	2.25
MT4	00000	0
MTA1	00000	555.41
MTA2	00000	503.95
MTA3	00000	400.71
MTAP	00000	251.48
MTBP	00000	12
MTCH1	00000	5006.93
MTCH2	00000	3901.01
MTCP1	00000	376.41
MTDH	00000	551.56
MTERF	00000	121.79
MTERFD1	00000	307.69
MTERFD2	00000	679.29
MTERFD3	00000	363.56
MTF1	00000	82.29
MTF2	00000	146.03
MTFMT	00000	301.33
MTFP1	00000	1378.57
MTFR1	00000	1167.14
MTFR1L	00000	1909.85
MTFR2	00000	9.56
MTG1	00000	896.64
MTG2	00000	616.37
MTHFD1	00000	2935.74
MTHFD1L	00000	199.85
MTHFD2	00000	146.03
MTHFD2L	00000	111.21
MTHFR	00000	507.46
MTHFS	00000	1498.22
MTHFSD	00000	204.07
MTIF2	00000	775.05
MTIF3	00000	1639.59
MTL5	00000	161.02
MTM1	00000	189.02
MTMR1	00000	215.77
MTMR10	00000	848.22
MTMR11	00000	221.86
MTMR12	00000	323.03
MTMR14	00000	866.07
MTMR2	00000	406.31
MTMR3	00000	273.37
MTMR4	00000	395.18
MTMR6	00000	183.82
MTMR7	00000	10.88
MTMR8	00000	12.36
MTMR9	00000	64.34
MTNR1A	00000	29.48
MTNR1B	00000	0
MTO1	00000	497
MTOR	00000	575.03
MTPAP	00000	197.09
MTPN	00000	1119.56
MTR	00000	175.07
MTRF1	00000	195.72
MTRF1L	00000	220.32
MTRNR2L1	00000	1.43
MTRNR2L12	00000	4972.34
MTRNR2L2	00000	80.57
MTRNR2L4	00000	0.73
MTRNR2L8	00000	197.09
MTRNR2L9	00000	2468.49
MTRR	00000	483.38
MTSS1	00000	208.38
MTSS1L	00000	358.54
MTTP	00000	1.77
MTUS1	00000	241.19
MTUS2	00000	0.37
MTX1	00000	1733.13
MTX2	00000	1286.18
MTX3	00000	55.49
MUC1	00000	392.44
MUC12	00000	249.73
MUC13	00000	2.92
MUC15	00000	0
MUC16	00000	0
MUC17	00000	0
MUC19	00000	0
MUC2	00000	0
MUC20	00000	47.17
MUC21	00000	0
MUC22	00000	0.73
MUC3A	00000	995
MUC4	00000	1.51
MUC5AC	00000	0.38
MUC5B	00000	0
MUC6	00000	0
MUC7	00000	0
MUC8	00000	0
MUCL1	00000	0
MUL1	00000	1001.93
MUM1	00000	246.28
MUM1L1	00000	6.89
MURC	00000	0.38
MUS81	00000	575.03
MUSK	00000	0
MUSTN1	00000	0
MUT	00000	995
MUTYH	00000	303.44
MVB12A	00000	169.07
MVB12B	00000	31.67
MVD	00000	389.72
MVK	00000	988.12
MVP	00000	6699.25
MX1	00000	316.37
MX2	00000	18.29
MXD1	00000	166.73
MXD3	00000	59.97
MXD4	00000	612.11
MXI1	00000	518.15
MXRA5	00000	110.43
MXRA7	00000	1407.55
MXRA8	00000	363.56
MYADM	00000	753.83
MYADML2	00000	0
MYB	00000	1.11
MYBBP1A	00000	647.07
MYBL1	00000	21.32
MYBL2	00000	13.22
MYBPC1	00000	0
MYBPC2	00000	0
MYBPC3	00000	0.4
MYBPH	00000	0
MYBPHL	00000	0
MYC	00000	6607.01
MYCBP	00000	332.14
MYCBP2	00000	507.46
MYCBPAP	00000	11.38
MYCL	00000	10.08
MYCN	00000	56.68
MYCT1	00000	17.13
MYD88	00000	679.29
MYEF2	00000	232.94
MYEOV	00000	9.7
MYEOV2	00000	4450.27
MYF5	00000	0
MYF6	00000	0
MYH1	00000	0
MYH10	00000	802.41
MYH11	00000	54.33
MYH13	00000	0
MYH14	00000	563.18
MYH15	00000	0.37
MYH2	00000	0
MYH3	00000	63
MYH4	00000	0
MYH6	00000	0
MYH7	00000	0
MYH7B	00000	15.22
MYH8	00000	9.56
MYH9	00000	3395.89
MYL1	00000	0
MYL10	00000	0
MYL12A	00000	7230.1
MYL12B	00000	10440.2
MYL2	00000	0
MYL3	00000	1651
MYL4	00000	24.63
MYL5	00000	633.73
MYL6	00000	42054.3
MYL6B	00000	1832.01
MYL7	00000	0
MYL9	00000	1832.01
MYLIP	00000	258.57
MYLK	00000	395.18
MYLK2	00000	0.37
MYLK3	00000	0.34
MYLK4	00000	58.71
MYLPF	00000	8.78
MYNN	00000	202.66
MYO10	00000	138.1
MYO15A	00000	6.67
MYO15B	00000	14561.8
MYO16	00000	0.36
MYO18A	00000	429.54
MYO18B	00000	0
MYO19	00000	928.3
MYO1A	00000	8.71
MYO1B	00000	73.03
MYO1C	00000	2875.3
MYO1D	00000	954.43
MYO1E	00000	1529.73
MYO1F	00000	80.57
MYO1G	00000	25.17
MYO1H	00000	0
MYO3A	00000	5.92
MYO3B	00000	0
MYO5A	00000	42.71
MYO5B	00000	1151.06
MYO5C	00000	92.7
MYO6	00000	1001.93
MYO7A	00000	122.64
MYO7B	00000	1104.13
MYO9A	00000	237.86
MYO9B	00000	307.69
MYOC	00000	0.73
MYOCD	00000	0.37
MYOD1	00000	0
MYOF	00000	1322.37
MYOG	00000	0
MYOM1	00000	23.42
MYOM2	00000	277.2
MYOM3	00000	2609.3
MYOT	00000	9.27
MYOZ1	00000	2.18
MYOZ2	00000	0.73
MYOZ3	00000	1.11
MYPN	00000	0
MYPOP	00000	148.09
MYRF	00000	264.03
MYRFL	00000	138.1
MYRIP	00000	237.86
MYSM1	00000	98.04
MYT1	00000	0
MYT1L	00000	0.37
MYZAP	00000	1.43
MZB1	00000	11.04
MZF1	00000	262.2
MZT1	00000	173.85
MZT2A	00000	1467.37
MZT2B	00000	4450.27
N4BP1	00000	181.28
N4BP2	00000	27.64
N4BP2L1	00000	244.57
N4BP2L2	00000	791.35
N4BP3	00000	74.58
N6AMT1	00000	108.14
N6AMT2	00000	159.9
NAA10	00000	1487.87
NAA11	00000	0
NAA15	00000	169.07
NAA16	00000	52.82
NAA20	00000	1896.65
NAA25	00000	104.42
NAA30	00000	142.01
NAA35	00000	189.02
NAA38	00000	981.29
NAA40	00000	159.9
NAA50	00000	684.02
NAA60	00000	1088.92
NAAA	00000	1151.06
NAALAD2	00000	2.94
NAALADL1	00000	8.99
NAALADL2	00000	26.86
NAB1	00000	441.64
NAB2	00000	497
NABP1	00000	232.94
NABP2	00000	802.41
NACA	00000	38430.46
NACA2	00000	7.22
NACAD	00000	122.64
NACC1	00000	314.17
NACC2	00000	223.41
NADK	00000	743.43
NADK2	00000	260.38
NADSYN1	00000	785.88
NAE1	00000	473.41
NAF1	00000	127
NAGA	00000	473.41
NAGK	00000	1498.22
NAGLU	00000	3060.45
NAGPA	00000	420.68
NAGS	00000	176.29
NAIF1	00000	181.28
NAIP	00000	38.67
NALCN	00000	0.74
NAMPT	00000	1286.18
NAMPTL	00000	109.66
NANOG	00000	3.66
NANOS1	00000	24.99
NANOS2	00000	0
NANOS3	00000	2.51
NANP	00000	163.28
NANS	00000	684.02
NAP1L1	00000	2855.44
NAP1L2	00000	26.47
NAP1L3	00000	34.51
NAP1L4	00000	2502.97
NAP1L5	00000	94.01
NAP1L6	00000	0
NAPA	00000	2627.46
NAPB	00000	82.87
NAPEPLD	00000	830.75
NAPG	00000	323.03
NAPRT1	00000	1977.24
NAPSA	00000	314.17
NARF	00000	1583.71
NARFL	00000	819.3
NARG2	00000	540.19
NARS	00000	2645.74
NARS2	00000	529.06
NASP	00000	819.3
NAT1	00000	234.57
NAT10	00000	457.25
NAT14	00000	358.54
NAT16	00000	0
NAT2	00000	0
NAT6	00000	108.9
NAT8	00000	35856.82
NAT8L	00000	9.63
NAT9	00000	633.73
NAV1	00000	31.45
NAV2	00000	37.59
NAV3	00000	2.23
NBAS	00000	656.11
NBEA	00000	221.86
NBEAL1	00000	94.01
NBEAL2	00000	260.38
NBL1	00000	6792.79
NBN	00000	368.65
NBPF1	00000	291.04
NBPF10	00000	343.89
NBPF11	00000	170.25
NBPF12	00000	68.55
NBPF14	00000	100.13
NBPF15	00000	127.89
NBPF16	00000	53.57
NBPF20	00000	27.25
NBPF24	00000	8.85
NBPF3	00000	144.01
NBPF4	00000	0
NBPF6	00000	0
NBPF8	00000	4.7
NBPF9	00000	356.05
NBR1	00000	2645.74
NCALD	00000	136.19
NCAM1	00000	1.48
NCAM2	00000	8.13
NCAN	00000	2.18
NCAPD2	00000	206.94
NCAPD3	00000	149.12
NCAPG	00000	6.94
NCAPG2	00000	98.73
NCAPH	00000	10.47
NCAPH2	00000	563.18
NCBP1	00000	223.41
NCBP2	00000	1313.23
NCBP2L	00000	0
NCCRP1	00000	0.37
NCDN	00000	361.04
NCEH1	00000	264.03
NCF1	00000	75.64
NCF2	00000	77.25
NCF4	00000	38.67
NCK1	00000	387.02
NCK2	00000	785.88
NCKAP1	00000	1159.07
NCKAP1L	00000	27.64
NCKAP5	00000	40.07
NCKAP5L	00000	161.02
NCKIPSD	00000	395.18
NCL	00000	5751.61
NCLN	00000	665.29
NCMAP	00000	11.91
NCOA1	00000	208.38
NCOA2	00000	256.78
NCOA3	00000	98.04
NCOA4	00000	3349.13
NCOA5	00000	194.36
NCOA6	00000	525.39
NCOA7	00000	1183.45
NCOR1	00000	1628.26
NCOR2	00000	660.68
NCR1	00000	1.81
NCR2	00000	0
NCR3	00000	3.96
NCR3LG1	00000	79.45
NCS1	00000	532.74
NCSTN	00000	1923.14
NDC1	00000	162.14
NDC80	00000	5.19
NDE1	00000	157.68
NDEL1	00000	563.18
NDFIP1	00000	934.76
NDFIP2	00000	551.56
NDN	00000	29.06
NDNF	00000	1.06
NDNL2	00000	503.95
NDOR1	00000	144.01
NDP	00000	0.36
NDRG1	00000	6079.61
NDRG2	00000	2047
NDRG3	00000	603.67
NDRG4	00000	13.72
NDST1	00000	420.68
NDST2	00000	143.01
NDST3	00000	0
NDST4	00000	0
NDUFA1	00000	6745.86
NDUFA10	00000	7130.55
NDUFA11	00000	8840.04
NDUFA12	00000	3018.3
NDUFA13	00000	10512.82
NDUFA2	00000	3928.15
NDUFA3	00000	6079.61
NDUFA4	00000	8247.98
NDUFA4L2	00000	78.34
NDUFA5	00000	3235.01
NDUFA6	00000	3018.3
NDUFA7	00000	3540.14
NDUFA8	00000	2609.3
NDUFA9	00000	3564.78
NDUFAB1	00000	3742.05
NDUFAF1	00000	679.29
NDUFAF2	00000	620.67
NDUFAF3	00000	2609.3
NDUFAF4	00000	1191.69
NDUFAF5	00000	587.13
NDUFAF6	00000	412
NDUFAF7	00000	248
NDUFB1	00000	11267.44
NDUFB10	00000	6426.31
NDUFB11	00000	2997.45
NDUFB2	00000	21172.91
NDUFB3	00000	3168.41
NDUFB4	00000	7180.15
NDUFB5	00000	4066.71
NDUFB6	00000	2209.26
NDUFB7	00000	8305.36
NDUFB8	00000	8658.09
NDUFB9	00000	14765.09
NDUFC1	00000	5791.62
NDUFC2	00000	5183.54
NDUFC2-KCTD14	00000	0
NDUFS1	00000	2351.53
NDUFS2	00000	4298.64
NDUFS3	00000	5006.93
NDUFS4	00000	4268.94
NDUFS5	00000	10512.82
NDUFS6	00000	2816.11
NDUFS7	00000	4607.24
NDUFS8	00000	7485.11
NDUFV1	00000	7485.11
NDUFV2	00000	4239.45
NDUFV3	00000	638.15
NEB	00000	2.61
NEBL	00000	63
NECAB1	00000	4.43
NECAB2	00000	441.64
NECAB3	00000	620.67
NECAP1	00000	480.04
NECAP2	00000	921.88
NEDD1	00000	108.9
NEDD4	00000	132.44
NEDD4L	00000	995
NEDD8	00000	5255.91
NEDD8-MDP1	00000	64.34
NEDD9	00000	202.66
NEFH	00000	3.26
NEFM	00000	31.22
NEGR1	00000	5.82
NEIL1	00000	218.79
NEIL2	00000	255
NEIL3	00000	1.1
NEK1	00000	131.51
NEK10	00000	8.99
NEK11	00000	217.27
NEK2	00000	6.84
NEK3	00000	175.07
NEK4	00000	180.02
NEK5	00000	7.22
NEK6	00000	848.22
NEK7	00000	221.86
NEK8	00000	156.59
NEK9	00000	660.68
NELFA	00000	414.87
NELFB	00000	947.83
NELFCD	00000	1331.57
NELFE	00000	2255.7
NELL1	00000	1.71
NELL2	00000	6.16
NEMF	00000	381.68
NENF	00000	1127.35
NEO1	00000	698.41
NES	00000	57.89
NET1	00000	698.41
NETO1	00000	1.83
NETO2	00000	16.63
NEU1	00000	5441.3
NEU3	00000	51.71
NEU4	00000	70.51
NEURL1B	00000	25.17
NEURL2	00000	123.5
NEURL4	00000	500.46
NEUROD1	00000	0
NEUROD2	00000	0
NEUROD4	00000	0
NEUROG2	00000	0
NEUROG3	00000	0
NEXN	00000	22.26
NF1	00000	307.69
NF2	00000	426.57
NFAM1	00000	16.15
NFASC	00000	16.03
NFAT5	00000	97.36
NFATC1	00000	218.79
NFATC2	00000	34.51
NFATC2IP	00000	329.84
NFATC3	00000	119.26
NFATC4	00000	25.72
NFE2	00000	12.55
NFE2L1	00000	6207.38
NFE2L2	00000	1369.04
NFE2L3	00000	88.88
NFIA	00000	325.29
NFIB	00000	547.75
NFIC	00000	642.59
NFIL3	00000	473.41
NFIX	00000	275.28
NFKB1	00000	547.75
NFKB2	00000	435.55
NFKBIA	00000	1963.57
NFKBIB	00000	540.19
NFKBID	00000	136.19
NFKBIE	00000	209.84
NFKBIL1	00000	743.43
NFKBIZ	00000	218.79
NFRKB	00000	215.77
NFS1	00000	1583.71
NFU1	00000	1950
NFX1	00000	412
NFXL1	00000	47.84
NFYA	00000	229.72
NFYB	00000	381.68
NFYC	00000	909.17
NGB	00000	0.37
NGDN	00000	769.69
NGEF	00000	435.55
NGF	00000	20.71
NGFR	00000	20.26
NGFRAP1	00000	3257.52
NGLY1	00000	490.14
NGRN	00000	2777.33
NHEJ1	00000	450.94
NHLH1	00000	2.23
NHLH2	00000	0
NHLRC1	00000	18.56
NHLRC2	00000	82.29
NHLRC3	00000	529.06
NHLRC4	00000	3.26
NHP2	00000	2895.31
NHP2L1	00000	2573.36
NHS	00000	124.37
NHSL1	00000	204.07
NHSL2	00000	2.53
NICN1	00000	429.54
NID1	00000	136.19
NID2	00000	43.63
NIF3L1	00000	571.05
NIN	00000	202.66
NINJ1	00000	1819.35
NINJ2	00000	24.46
NINL	00000	420.68
NIP7	00000	444.72
NIPA1	00000	181.28
NIPA2	00000	669.92
NIPAL1	00000	8.13
NIPAL2	00000	51.35
NIPAL3	00000	591.22
NIPAL4	00000	0.73
NIPBL	00000	332.14
NIPSNAP1	00000	3820.7
NIPSNAP3A	00000	559.28
NIPSNAP3B	00000	33.3
NISCH	00000	603.67
NIT1	00000	1583.71
NIT2	00000	9673.69
NKAIN1	00000	17.51
NKAIN2	00000	0.34
NKAIN3	00000	0
NKAIN4	00000	967.76
NKAP	00000	258.57
NKAPL	00000	5.77
NKD1	00000	2.58
NKD2	00000	283.05
NKG7	00000	162.14
NKIRAS1	00000	165.57
NKIRAS2	00000	947.83
NKPD1	00000	1.85
NKRF	00000	124.37
NKTR	00000	198.47
NKX2-1	00000	0
NKX2-2	00000	1.45
NKX2-3	00000	0
NKX2-4	00000	0
NKX2-5	00000	0
NKX2-6	00000	0
NKX2-8	00000	0.72
NKX3-1	00000	23.76
NKX3-2	00000	0.38
NKX6-1	00000	0
NKX6-2	00000	0
NKX6-3	00000	0
